"time", "liberal percentage", "conservative percentage", "liberal positive", "liberal negative", "conservative positive", "conservative negative"
"17:13:16", "89.282283", "10.717717", "9223.000000", "-3220.000000", "1911.000000", "-33520.000000"
"17:13:46", "17.615433", "82.384567", "2407.000000", "-25631.000000", "3024.000000", "-3720.000000"
"17:14:16", "30.266626", "69.733374", "4938.000000", "-2693.000000", "8684.000000", "0.000000"
"17:14:46", "1.331915", "98.668085", "1388.000000", "-119166.000000", "473.000000", "-227.000000"
"17:15:16", "58.205009", "41.794991", "2519.000000", "-1113.000000", "1574.000000", "-1223.000000"
"17:15:46", "91.984534", "8.015466", "95800.000000", "-67.000000", "8391.000000", "-1263.000000"
"17:16:16", "17.360730", "82.639270", "11843.000000", "-33464.000000", "23767.000000", "-180.000000"
"17:16:46", "35.045248", "64.954752", "33226.000000", "-64740.000000", "433.000000", "-1937.000000"
"17:17:16", "13.268622", "86.731378", "8508.000000", "-62189.000000", "0.000000", "-1006.000000"
"17:17:46", "96.122655", "3.877345", "613860.000000", "-14573.000000", "11121.000000", "-23116.000000"
"17:18:16", "99.941174", "0.058826", "9712271.000000", "-2554.000000", "3164.000000", "-2187.000000"
"17:18:46", "62.571701", "37.428299", "27303.000000", "-8507.000000", "12308.000000", "-7495.000000"
"17:19:16", "53.302337", "46.697663", "299444.000000", "-250094.000000", "12246.000000", "0.000000"
"17:19:46", "93.203956", "6.796044", "273754.000000", "-7984.000000", "11977.000000", "0.000000"
"17:20:16", "97.642188", "2.357812", "38679.000000", "-916.000000", "18.000000", "0.000000"
"17:20:46", "43.881089", "56.118911", "38233.000000", "-2072.000000", "47935.000000", "-869.000000"
"17:21:16", "2.877060", "97.122940", "2558.000000", "-664877.000000", "4707.000000", "-17277.000000"
"17:21:46", "0.983690", "99.016310", "11633.000000", "-1463369.000000", "2413.000000", "-2929.000000"
"17:22:16", "59.537487", "40.462513", "48304.000000", "-29537.000000", "3357.000000", "-97.000000"
"17:22:46", "97.908419", "2.091581", "24660.000000", "-1064.000000", "4156.000000", "-219692.000000"
"17:23:16", "54.838430", "45.161570", "214661.000000", "-161365.000000", "15849.000000", "-525.000000"
"17:23:46", "69.149152", "30.850848", "272942.000000", "-3405.000000", "118483.000000", "-258.000000"
"17:24:16", "70.345605", "29.654395", "8402.000000", "-3681.000000", "0.000000", "-330.000000"
"17:24:46", "96.395057", "3.604943", "14511.000000", "-5970.000000", "3538.000000", "-239730.000000"
"17:25:07", "88.578343", "11.421657", "40788.000000", "-4190.000000", "1143.000000", "-571.000000"
"17:25:37", "86.624348", "13.375652", "696.000000", "-6585.000000", "495.000000", "-45156.000000"
"17:26:07", "22.870647", "77.129353", "29475.000000", "0.000000", "108032.000000", "-2559.000000"
"17:26:29", "41.996872", "58.003128", "6402.000000", "-24475.000000", "0.000000", "-11319.000000"
"17:27:01", "4.973443", "95.026557", "309.000000", "-1871.000000", "4033.000000", "0.000000"
"17:27:31", "1.052519", "98.947481", "4.000000", "-180429.000000", "32316.000000", "-2259.000000"
"17:28:01", "96.444903", "3.555097", "247820.000000", "-1628.000000", "7507.000000", "0.000000"
"17:28:31", "10.980799", "89.019201", "440.000000", "-168057.000000", "143.000000", "-20308.000000"
"17:29:01", "0.806916", "99.193084", "70.000000", "-8235.000000", "370.000000", "0.000000"
"17:29:31", "47.758994", "52.241006", "5025.000000", "-6026.000000", "0.000000", "-484.000000"
"17:30:01", "31.545260", "68.454740", "12599.000000", "-30110.000000", "2189.000000", "-2285.000000"
"17:30:31", "88.530018", "11.469982", "1349.000000", "-1171.000000", "665.000000", "-12822.000000"
"17:31:01", "37.375892", "62.624108", "15759.000000", "-488.000000", "25940.000000", "-14.000000"
"17:31:31", "42.831284", "57.168716", "3673.000000", "-38215.000000", "0.000000", "-24958.000000"
"17:32:01", "0.375602", "99.624398", "226.000000", "-59232.000000", "712.000000", "0.000000"
"17:32:31", "27.182685", "72.817315", "1770.000000", "-11635.000000", "275.000000", "-2676.000000"
"17:33:01", "75.313922", "24.686078", "2473.000000", "-4533.000000", "893.000000", "-14081.000000"
"17:33:31", "12.649722", "87.350278", "1046.000000", "-25326.000000", "2751.000000", "-3020.000000"
"17:34:01", "97.138681", "2.861319", "17693.000000", "-705.000000", "548.000000", "-24845.000000"
"17:34:27", "19.601449", "80.398551", "6.000000", "-5751.000000", "5344.000000", "-2699.000000"
"17:34:57", "4.271149", "95.728851", "5647.000000", "-147312.000000", "8.000000", "-926.000000"
"17:35:27", "65.889329", "34.110671", "75271.000000", "-4105.000000", "43009.000000", "-15736.000000"
"17:35:57", "85.285179", "14.714821", "11620.000000", "-2623.000000", "282.000000", "-5217.000000"
"17:36:27", "4.880448", "95.119552", "10547.000000", "-447121.000000", "1537.000000", "-12473.000000"
"17:36:57", "95.781088", "4.218912", "472793.000000", "-3605.000000", "18178.000000", "-21742.000000"
"17:37:27", "58.206091", "41.793909", "4505.000000", "-14808.000000", "0.000000", "-16118.000000"
"17:48:00", "18.241875", "81.758125", "5440.000000", "-25297.000000", "940.000000", "-414.000000"
"17:48:51", "9.717752", "90.282248", "22493.000000", "-208001.000000", "969.000000", "0.000000"
"17:49:21", "3.634186", "96.365814", "10875.000000", "-440224.000000", "7162.000000", "-5997.000000"
"17:49:51", "69.706604", "30.293396", "22532.000000", "-5200.000000", "4805.000000", "-490.000000"
"17:50:31", "78.791963", "21.208037", "94894.000000", "-22722.000000", "3085.000000", "-984.000000"
"17:51:01", "98.544706", "1.455294", "50072.000000", "-797.000000", "23.000000", "-5454.000000"
"17:51:31", "59.549824", "40.450176", "15958.000000", "-21563.000000", "12312.000000", "-33912.000000"
"17:53:32", "69.533314", "30.466686", "13853.000000", "-810.000000", "6456.000000", "-2730.000000"
"17:54:02", "33.834683", "66.165317", "18469.000000", "-300.000000", "35817.000000", "0.000000"
"17:54:32", "50.630336", "49.369664", "10908.000000", "-3165.000000", "9210.000000", "-1783.000000"
"18:00:39", "83.904236", "16.095764", "52394.000000", "-9798.000000", "253.000000", "0.000000"
"18:01:09", "72.621784", "27.378216", "1775.000000", "-1550.000000", "951.000000", "-4859.000000"
"18:01:39", "15.284492", "84.715508", "150.000000", "-4512.000000", "44.000000", "-672.000000"
"18:02:09", "98.479651", "1.520349", "46418.000000", "-474.000000", "1321.000000", "-69852.000000"
"18:02:39", "2.390757", "97.609243", "1037.000000", "-64712.000000", "0.000000", "-548.000000"
"18:03:09", "99.310150", "0.689850", "37313.000000", "-269.000000", "0.000000", "-1412.000000"
"18:03:39", "78.462577", "21.537423", "312350.000000", "-57833.000000", "40758.000000", "-46825.000000"
"18:04:09", "79.583578", "20.416422", "255862.000000", "-5649.000000", "59990.000000", "0.000000"
"18:55:46", "52.259833", "47.740167", "7229.000000", "-82717.000000", "0.000000", "-83319.000000"
"18:56:52", "73.801840", "26.198160", "15322.000000", "-5439.000000", "0.000000", "0.000000"
"19:00:17", "2.381141", "97.618859", "6323.000000", "-6605.000000", "326042.000000", "-1791.000000"
"19:01:51", "0.132134", "99.867866", "637.000000", "-763725.000000", "32139.000000", "-416.000000"
"19:02:01", "58.301062", "41.698938", "53160.000000", "-22642.000000", "15691.000000", "-435.000000"
"19:02:11", "6.954820", "93.045180", "1584.000000", "-22941.000000", "351.000000", "-157.000000"
"19:02:21", "99.786506", "0.213494", "165531.000000", "-355.000000", "0.000000", "-395.000000"
"19:02:31", "99.772469", "0.227531", "5968.000000", "-756.000000", "0.000000", "-325538.000000"
"19:02:41", "99.417616", "0.582384", "6878.000000", "-2326.000000", "31.000000", "-395481.000000"
"19:02:51", "38.668959", "61.331041", "7228.000000", "-10959.000000", "2597.000000", "-1319.000000"
"19:03:01", "76.178918", "23.821082", "1842.000000", "-687.000000", "0.000000", "-355.000000"
"19:03:11", "17.442870", "82.557130", "4863.000000", "-24696.000000", "990.000000", "-564.000000"
"19:03:21", "25.543837", "74.456163", "211.000000", "-1269.000000", "990.000000", "-564.000000"
"19:03:31", "80.427522", "19.572478", "2408.000000", "-586.000000", "0.000000", "0.000000"
"19:03:41", "87.268473", "12.731527", "21684.000000", "-3183.000000", "27.000000", "-319.000000"
"19:03:51", "70.055759", "29.944241", "22274.000000", "-18856.000000", "155.000000", "-22203.000000"
"19:04:01", "58.187254", "41.812746", "3700.000000", "-3077.000000", "0.000000", "-582.000000"
"19:04:11", "10.324637", "89.675363", "128.000000", "-12099.000000", "0.000000", "-1265.000000"
"19:04:28", "0.000000", "100.000000", "0.000000", "-1223.000000", "0.000000", "0.000000"
"19:04:38", "69.973915", "30.026085", "19026.000000", "-13880.000000", "5458.000000", "-26040.000000"
"19:04:48", "70.588235", "29.411765", "5660.000000", "-554.000000", "6666.000000", "-11668.000000"
"19:04:58", "3.257226", "96.742774", "142.000000", "-21355.000000", "0.000000", "-577.000000"
"19:05:08", "2.340463", "97.659537", "191.000000", "-19340.000000", "2942.000000", "-343.000000"
"19:05:18", "89.959560", "10.040440", "1331.000000", "-35627.000000", "1863.000000", "-334569.000000"
"19:05:28", "82.707643", "17.292357", "7918.000000", "-1918.000000", "12.000000", "-1313.000000"
"19:05:38", "8.882541", "91.117459", "2376.000000", "-117711.000000", "0.000000", "-9099.000000"
"19:05:58", "13.860189", "86.139811", "2445.000000", "-82648.000000", "2142.000000", "-11198.000000"
"19:06:08", "99.847499", "0.152501", "96313.000000", "-149.000000", "0.000000", "-1242.000000"
"19:06:18", "56.500165", "43.499835", "321.000000", "-7030.000000", "2175.000000", "-11635.000000"
"19:06:28", "92.528750", "7.471250", "102717.000000", "-4960.000000", "4116.000000", "-9686.000000"
"19:06:38", "90.605261", "9.394739", "59186.000000", "-7009.000000", "2599.000000", "-33476.000000"
"19:06:48", "87.485034", "12.514966", "39097.000000", "-10035.000000", "0.000000", "-31052.000000"
"19:06:58", "86.843313", "13.156687", "318517.000000", "-51137.000000", "463.000000", "-22079.000000"
"19:07:08", "34.056899", "65.943101", "150.000000", "-25922.000000", "386.000000", "-13437.000000"
"19:07:18", "20.776601", "79.223399", "824.000000", "-3142.000000", "0.000000", "0.000000"
"19:07:28", "64.222362", "35.777638", "42479.000000", "-4139.000000", "20266.000000", "-1329.000000"
"19:07:38", "99.499974", "0.500026", "2920644.000000", "-13000.000000", "1681.000000", "-724.000000"
"19:07:48", "39.253018", "60.746982", "2283.000000", "-65126.000000", "16555.000000", "-50497.000000"
"19:07:58", "1.667845", "98.332155", "354.000000", "-6101.000000", "14770.000000", "0.000000"
"19:08:08", "100.000000", "0.000000", "703.000000", "0.000000", "0.000000", "0.000000"
"19:08:18", "80.758771", "19.241229", "5939.000000", "0.000000", "1415.000000", "0.000000"
"19:08:28", "78.337479", "21.662521", "3779.000000", "-985.000000", "60.000000", "0.000000"
"19:08:59", "52.232036", "47.767964", "8752.000000", "-5999.000000", "2005.000000", "0.000000"
"19:09:09", "98.904310", "1.095690", "119888.000000", "-1346.000000", "0.000000", "-1611.000000"
"19:09:19", "98.936677", "1.063323", "18702.000000", "-201.000000", "0.000000", "0.000000"
"19:09:29", "83.133501", "16.866499", "5026.000000", "-1610.000000", "64.000000", "-3225.000000"
"19:10:00", "63.573672", "36.426328", "15323.000000", "-11251.000000", "0.000000", "-4313.000000"
"19:10:10", "4.060064", "95.939936", "789.000000", "-258.000000", "23254.000000", "-206.000000"
"19:10:20", "50.724995", "49.275005", "3210.000000", "-14276.000000", "1696.000000", "-13232.000000"
"19:10:30", "5.688390", "94.311610", "9866.000000", "-163575.000000", "0.000000", "0.000000"
"19:10:54", "38.736842", "61.263158", "0.000000", "-338.000000", "2281.000000", "-1656.000000"
"19:11:04", "3.808285", "96.191715", "2092.000000", "-45.000000", "94624.000000", "-1656.000000"
"19:11:14", "38.908633", "61.091367", "18159.000000", "-6959.000000", "92915.000000", "-45450.000000"
"19:11:24", "66.067655", "33.932345", "113208.000000", "-242.000000", "58199.000000", "-579.000000"
"19:11:34", "35.846692", "64.153308", "13670.000000", "0.000000", "32255.000000", "-4353.000000"
"19:11:44", "96.374659", "3.625341", "902.000000", "-1818.000000", "0.000000", "-47427.000000"
"19:11:54", "79.353286", "20.646714", "4650.000000", "-745.000000", "3201.000000", "-10516.000000"
"19:12:21", "11.343852", "88.656148", "28.000000", "0.000000", "3259.000000", "-389.000000"
"19:12:31", "1.504900", "98.495100", "1828.000000", "-232.000000", "399076.000000", "-4273.000000"
"19:12:41", "72.304445", "27.695555", "182910.000000", "-63996.000000", "6066.000000", "0.000000"
"19:12:51", "69.143982", "30.856018", "164366.000000", "-93233.000000", "0.000000", "-44556.000000"
"19:13:01", "61.536759", "38.463241", "21116.000000", "-3226.000000", "38482.000000", "-45612.000000"
"19:13:11", "28.566947", "71.433053", "9106.000000", "-22770.000000", "0.000000", "0.000000"
"19:13:21", "92.920343", "7.079657", "23370.000000", "-100738.000000", "12418.000000", "-1461800.000000"
"19:13:58", "16.145479", "83.854521", "6222.000000", "-43699.000000", "707.000000", "-2328.000000"
"19:14:08", "1.158335", "98.841665", "1969.000000", "-4073.000000", "1463702.000000", "-15232.000000"
"19:14:36", "2.334890", "97.665110", "105.000000", "0.000000", "4392.000000", "0.000000"
"19:14:46", "7.446963", "92.553037", "589.000000", "-20099.000000", "5466.000000", "-1468.000000"
"19:14:56", "78.181399", "21.818601", "35904.000000", "-1609.000000", "9755.000000", "-4816.000000"
"19:15:16", "1.011960", "98.988040", "449.000000", "-45060.000000", "7664.000000", "-90.000000"
"19:15:26", "65.237833", "34.762167", "1043.000000", "-14636.000000", "3700.000000", "-33368.000000"
"19:15:36", "92.997011", "7.002989", "18415.000000", "-10698.000000", "80216.000000", "-1188888.000000"
"19:15:46", "18.898417", "81.101583", "3377.000000", "-14492.000000", "7639.000000", "-1780.000000"
"19:16:05", "7.587882", "92.412118", "3186.000000", "-15893.000000", "22909.000000", "0.000000"
"19:16:46", "12.970297", "87.029703", "864.000000", "-4976.000000", "52159.000000", "-7651.000000"
"19:16:56", "94.330998", "5.669002", "7607.000000", "-2438.000000", "1518.000000", "-58220.000000"
"19:17:06", "84.666847", "15.333153", "27365.000000", "-3329.000000", "2332.000000", "-3894.000000"
"19:17:16", "81.165813", "18.834187", "37385.000000", "-7273.000000", "2291.000000", "-3831.000000"
"19:17:26", "0.692347", "99.307653", "0.000000", "-108552.000000", "55539.000000", "-1144.000000"
"19:17:36", "32.449629", "67.550371", "14076.000000", "-29163.000000", "139.000000", "0.000000"
"19:17:46", "87.262800", "12.737200", "8017.000000", "-1384.000000", "39.000000", "-1732.000000"
"19:17:56", "63.698465", "36.301535", "10537.000000", "-840.000000", "5165.000000", "0.000000"
"19:18:06", "93.602508", "6.397492", "24330.000000", "-4721.000000", "747.000000", "-55673.000000"
"19:18:16", "98.003050", "1.996950", "323141.000000", "-6586.000000", "0.000000", "-76.000000"
"19:18:26", "23.713924", "76.286076", "690.000000", "-2104.000000", "58770.000000", "-18233.000000"
"19:18:36", "37.655076", "62.344924", "53875.000000", "-88439.000000", "761.000000", "0.000000"
"19:19:05", "27.498297", "72.501703", "27637.000000", "-515.000000", "287999.000000", "-81790.000000"
"19:19:17", "3.983610", "96.016390", "2762.000000", "-550219.000000", "288199.000000", "-32023.000000"
"19:19:27", "98.732536", "1.267464", "39762.000000", "-2151.000000", "450.000000", "-162850.000000"
"19:19:37", "2.231642", "97.768358", "1353.000000", "-56520.000000", "2755.000000", "0.000000"
"19:19:47", "70.143667", "29.856333", "19560.000000", "-7572.000000", "803.000000", "-116.000000"
"19:20:53", "10.168712", "89.831288", "1293.000000", "-1915.000000", "68369.000000", "-6663.000000"
"19:21:04", "94.263370", "5.736630", "96879.000000", "-5859.000000", "90.000000", "-874.000000"
"19:21:14", "42.971654", "57.028346", "90151.000000", "-120114.000000", "335.000000", "-609.000000"
"19:21:24", "43.585423", "56.414577", "87881.000000", "-114619.000000", "1885.000000", "-2129.000000"
"19:21:34", "99.915770", "0.084230", "131608.000000", "-128.000000", "0.000000", "-20228.000000"
"19:21:53", "21.394534", "78.605466", "7310.000000", "-772.000000", "271074.000000", "-66680.000000"
"19:22:03", "97.259368", "2.740632", "2114.000000", "-626.000000", "1321.000000", "-66981.000000"
"19:22:20", "24.721251", "75.278749", "2971.000000", "-5734.000000", "3313.000000", "0.000000"
"19:22:30", "27.175543", "72.824457", "149711.000000", "-391732.000000", "9506.000000", "-17.000000"
"19:22:40", "0.512612", "99.487388", "1665.000000", "-274863.000000", "79720.000000", "-162.000000"
"19:22:50", "71.986750", "28.013250", "120710.000000", "-39027.000000", "8077.000000", "-335.000000"
